24 
24 
24 
24 
24 
24 
24 
25 
25 
24 
24 
25 
24 
24 
25 
25 
26 
26 
26 
26 
27 
27 
28 
28 
29 
29 
30 
32 
32 
33 
34 
35 
36 
36 
37 
38 
38 
39 
40 
40 
41 
43 
43 
44 
45 
46 
47 
48 
49 
50 
50 
51 
52 
52 
53 
52 
51 
51 
51 
51 
50 
50 
50 
51 
50 
50 
50 
50 
50 
50 
51 
53 
55 
55 
57 
57 
57 
58 
58 
58 
58 
57 
57 
57 
57 
57 
57 
56 
56 
56 
56 
56 
56 
57 
57 
57 
56 
56 
55 
53 
51 
50 
49 
48 
47 
45 
44 
43 
42 
41 
41 
40 
40 
39 
38 
38 
38 
37 
37 
36 
35 
34 
34 
33 
32 
31 
31 
30 
29 
29 
28 
27 
27 
26 
26 
25 
25 
25 
25 
24 
24 
24 
24 
24 
24 
24 
24 
24 
24 
24 
25 
24 
24 
25 
25 
